,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,latent_dim,lr,dataset
413,0.4780885700782771,0.9739703847713557,0.5535055350553506,0.6097560975609756,0.5067567567567568,7.049312114715576,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,creditcard
414,0.4726140693495803,0.9735475114446871,0.5539568345323742,0.5923076923076923,0.5202702702702703,7.052876234054565,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,creditcard
415,0.4862138254675634,0.9723877271317695,0.5642857142857143,0.5984848484848485,0.5337837837837838,7.025740146636963,Completed,DAE,50000,minmax,none,,0.4,0.02,creditcard
416,0.48253839064711035,0.9752490344392374,0.556338028169014,0.5808823529411765,0.5337837837837838,7.176492214202881,Completed,DAE,50000,minmax,none,,0.4,0.02,creditcard
417,0.4827665498124679,0.97211516358692,0.5597014925373135,0.625,0.5067567567567568,7.098072290420532,Completed,DAE,50000,minmax,none,,0.4,0.02,creditcard
418,0.4794096993446474,0.9707900249603691,0.5559566787003609,0.5968992248062015,0.5202702702702703,7.040987253189087,Completed,DAE,50000,minmax,none,,0.4,0.02,creditcard
419,0.46411429900564627,0.9725795110283195,0.5454545454545454,0.5905511811023622,0.5067567567567568,7.102236032485962,Completed,DAE,50000,minmax,none,,0.4,0.02,creditcard
420,0.48178178045437786,0.9720270649771974,0.5555555555555555,0.6147540983606558,0.5067567567567568,7.143513917922974,Completed,DAE,50000,minmax,none,,0.5,0.02,creditcard
421,0.46892308193765453,0.9720261162229389,0.5543859649122806,0.5766423357664233,0.5337837837837838,7.059341192245483,Completed,DAE,50000,minmax,none,,0.5,0.02,creditcard
422,0.45930750353726,0.9733864942933786,0.5416666666666666,0.5571428571428572,0.527027027027027,7.064470529556274,Completed,DAE,50000,minmax,none,,0.5,0.02,creditcard
423,0.48623158024866864,0.9741686744113929,0.5735294117647058,0.6290322580645161,0.527027027027027,7.101443529129028,Completed,DAE,50000,minmax,none,,0.5,0.02,creditcard
424,0.4770158019048723,0.9730819441763837,0.5539568345323742,0.5923076923076923,0.5202702702702703,7.012847900390625,Completed,DAE,50000,minmax,none,,0.5,0.02,creditcard
425,0.4957288142622722,0.9683168936809713,0.5633802816901409,0.5882352941176471,0.5405405405405406,7.061640977859497,Completed,DAE,50000,minmax,none,,0.6,0.02,creditcard
426,0.49735940365286024,0.9727741411876452,0.5756457564575646,0.6341463414634146,0.527027027027027,7.140611886978149,Completed,DAE,50000,minmax,none,,0.6,0.02,creditcard
427,0.49937866157681354,0.9727116589429035,0.5683453237410071,0.6076923076923076,0.5337837837837838,7.079672336578369,Completed,DAE,50000,minmax,none,,0.6,0.02,creditcard
