,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,lr,optimizer_fn,dataset
211,0.4845454836717209,0.9430409401752637,0.5666666666666668,0.5167173252279635,0.6273062730627307,24.34414005279541,Completed,DAE,50000,minmax,none,43,0.06399999999999999,adam,covertype
212,0.4626438521381863,0.9324227019414437,0.5273522975929977,0.6478494623655914,0.4446494464944649,24.412979125976562,Completed,DAE,50000,minmax,none,42,0.128,adam,covertype
213,0.5078393533061826,0.963465217571016,0.5550847457627119,0.6517412935323383,0.4833948339483395,24.456533193588257,Completed,DAE,50000,minmax,none,43,0.128,adam,covertype
214,0.49998067232224974,0.9584484371472369,0.5422612513721186,0.6693766937669376,0.45571955719557194,24.565359354019165,Completed,DAE,50000,minmax,none,42,0.256,adam,covertype
215,0.17098624371009463,0.7522806260453725,0.2946518668012109,0.32516703786191536,0.2693726937269373,24.55383801460266,Completed,DAE,50000,minmax,none,43,0.256,adam,covertype
216,0.13956704159825056,0.960503360216511,0.256,0.18181818181818182,0.43243243243243246,18.859158754348755,Completed,AE,50000,minmax,none,42,0.001,adam,creditcard
217,0.1403063934065275,0.9613463961433952,0.2689486552567237,0.210727969348659,0.3716216216216216,19.066360235214233,Completed,AE,50000,minmax,none,43,0.001,adam,creditcard
218,0.12362936983453035,0.9587104857404946,0.23673469387755103,0.1695906432748538,0.3918918918918919,18.879157781600952,Completed,AE,50000,minmax,none,42,0.0020000000000000005,adam,creditcard
219,0.13611100403144863,0.9576389355736221,0.23445825932504438,0.15903614457831325,0.44594594594594594,18.605138301849365,Completed,AE,50000,minmax,none,43,0.0020000000000000005,adam,creditcard
220,0.1737007958157999,0.9600445697643403,0.27218934911242604,0.24210526315789474,0.3108108108108108,18.507099866867065,Completed,AE,50000,minmax,none,42,0.004000000000000001,adam,creditcard
221,0.1772158984383255,0.953245390138594,0.3073770491803279,0.22058823529411764,0.5067567567567568,18.5995831489563,Completed,AE,50000,minmax,none,43,0.004000000000000001,adam,creditcard
222,0.20141005425767444,0.9632700631707692,0.3351063829787234,0.27631578947368424,0.42567567567567566,18.607717275619507,Completed,AE,50000,minmax,none,42,0.008000000000000004,adam,creditcard
223,0.1692517096670065,0.9613679464186967,0.31466666666666665,0.2599118942731278,0.39864864864864863,18.600003719329834,Completed,AE,50000,minmax,none,43,0.008000000000000004,adam,creditcard
224,0.20882519579394823,0.9579921432304486,0.3080357142857143,0.23,0.46621621621621623,18.3287570476532,Completed,AE,50000,minmax,none,42,0.016,adam,creditcard
225,0.2167161540077353,0.9596456863667808,0.3333333333333333,0.24522292993630573,0.5202702702702703,18.577271699905396,Completed,AE,50000,minmax,none,43,0.016,adam,creditcard
226,0.18323244079175982,0.9421112167692044,0.24949698189134809,0.17765042979942694,0.4189189189189189,18.93781328201294,Completed,AE,50000,minmax,none,42,0.03200000000000001,adam,creditcard
227,0.15116775401945842,0.9431572861074183,0.26519337016574585,0.18227848101265823,0.4864864864864865,18.742562294006348,Completed,AE,50000,minmax,none,43,0.03200000000000001,adam,creditcard
228,0.05606938012475533,0.8968862698452283,0.11442786069651742,0.06301369863013699,0.6216216216216216,18.607950448989868,Completed,AE,50000,minmax,none,42,0.06399999999999999,adam,creditcard
229,0.06679284914469877,0.9200038871817336,0.19127988748241914,0.12078152753108348,0.4594594594594595,18.756861209869385,Completed,AE,50000,minmax,none,43,0.06399999999999999,adam,creditcard
230,0.43594456877118215,0.9335712086153393,0.5418060200668896,0.5364238410596026,0.5472972972972973,18.684853553771973,Completed,AE,50000,minmax,none,42,0.128,adam,creditcard
231,0.5380166305257476,0.927823113171745,0.5859375000000001,0.6944444444444444,0.5067567567567568,18.75294852256775,Completed,AE,50000,minmax,none,43,0.128,adam,creditcard
232,0.5941426125532231,0.9231643231532906,0.6312056737588652,0.664179104477612,0.6013513513513513,18.849571228027344,Completed,AE,50000,minmax,none,42,0.256,adam,creditcard
233,0.5940566641385685,0.9231591727730297,0.6312056737588652,0.664179104477612,0.6013513513513513,18.69041919708252,Completed,AE,50000,minmax,none,43,0.256,adam,creditcard
234,0.5185735555114261,0.980472739850498,0.537878787878788,0.6120689655172413,0.4797297297297297,27.513425827026367,Completed,PW-AE,50000,minmax,none,42,0.001,adam,creditcard
235,0.5242573131736361,0.9768247797263684,0.5403508771929824,0.5620437956204379,0.5202702702702703,27.880592346191406,Completed,PW-AE,50000,minmax,none,43,0.001,adam,creditcard
236,0.43101473978901994,0.9520705612938622,0.46846846846846846,0.7027027027027027,0.35135135135135137,27.709863424301147,Completed,PW-AE,50000,minmax,none,42,0.0020000000000000005,adam,creditcard
237,0.41135262599973843,0.9687591487017788,0.45493562231759654,0.6235294117647059,0.3581081081081081,27.53275489807129,Completed,PW-AE,50000,minmax,none,43,0.0020000000000000005,adam,creditcard
238,0.2545388974304253,0.9126121427533609,0.37837837837837834,0.44144144144144143,0.3310810810810811,27.681918382644653,Completed,PW-AE,50000,minmax,none,42,0.004000000000000001,adam,creditcard
239,0.22411387953775394,0.9242323493757739,0.34558823529411764,0.3790322580645161,0.31756756756756754,27.69337296485901,Completed,PW-AE,50000,minmax,none,43,0.004000000000000001,adam,creditcard
240,0.14168949749854393,0.8846253830256477,0.22813688212927757,0.2608695652173913,0.20270270270270271,27.163233518600464,Completed,PW-AE,50000,minmax,none,42,0.008000000000000004,adam,creditcard
241,0.10194812736529345,0.870080980242057,0.18536585365853658,0.3333333333333333,0.12837837837837837,27.426584720611572,Completed,PW-AE,50000,minmax,none,43,0.008000000000000004,adam,creditcard
242,0.07414716683077678,0.8934460869037216,0.17480719794344474,0.14107883817427386,0.22972972972972974,27.293269395828247,Completed,PW-AE,50000,minmax,none,42,0.016,adam,creditcard
243,0.07039787066621382,0.8886346829859628,0.14173228346456693,0.16981132075471697,0.12162162162162163,27.451303005218506,Completed,PW-AE,50000,minmax,none,43,0.016,adam,creditcard
244,0.09921015949565687,0.9234263148649733,0.277526395173454,0.1786407766990291,0.6216216216216216,27.24280834197998,Completed,PW-AE,50000,minmax,none,42,0.03200000000000001,adam,creditcard
245,0.12342249851657693,0.9061573609234687,0.3479923518164436,0.24266666666666667,0.6148648648648649,27.28987193107605,Completed,PW-AE,50000,minmax,none,43,0.03200000000000001,adam,creditcard
246,0.3621759754097328,0.9269933598044807,0.5093632958801498,0.5714285714285714,0.4594594594594595,27.09510064125061,Completed,PW-AE,50000,minmax,none,42,0.06399999999999999,adam,creditcard
247,0.15024538219118005,0.918638765340001,0.30498533724340177,0.2694300518134715,0.35135135135135137,27.138708353042603,Completed,PW-AE,50000,minmax,none,43,0.06399999999999999,adam,creditcard
248,0.4544036141993187,0.9019309317742681,0.5625,0.6666666666666666,0.4864864864864865,27.051941633224487,Completed,PW-AE,50000,minmax,none,42,0.128,adam,creditcard
249,0.5524772010107741,0.9329752554046464,0.6130268199233716,0.7079646017699115,0.5405405405405406,27.178911447525024,Completed,PW-AE,50000,minmax,none,43,0.128,adam,creditcard
250,0.5941426125532231,0.9231643231532906,0.6312056737588652,0.664179104477612,0.6013513513513513,27.455082654953003,Completed,PW-AE,50000,minmax,none,42,0.256,adam,creditcard
251,0.5940566641385685,0.9231591727730297,0.6312056737588652,0.664179104477612,0.6013513513513513,28.041905879974365,Completed,PW-AE,50000,minmax,none,43,0.256,adam,creditcard
252,0.37858626092677516,0.9789602900260447,0.4595300261096606,0.37446808510638296,0.5945945945945946,26.218241930007935,Completed,DAE,50000,minmax,none,42,0.001,adam,creditcard
253,0.3480208806404727,0.9774252056357087,0.46009389671361506,0.35251798561151076,0.6621621621621622,26.103262424468994,Completed,DAE,50000,minmax,none,43,0.001,adam,creditcard
254,0.3104499539502491,0.9804315368084123,0.40731070496083543,0.33191489361702126,0.527027027027027,28.298864364624023,Completed,DAE,50000,minmax,none,42,0.0020000000000000005,adam,creditcard
255,0.2491648607379219,0.9760161700254376,0.3480083857442348,0.25227963525835867,0.5608108108108109,28.43546199798584,Completed,DAE,50000,minmax,none,43,0.0020000000000000005,adam,creditcard
256,0.22928644788054323,0.9761492666942799,0.33408577878103835,0.25084745762711863,0.5,28.29889488220215,Completed,DAE,50000,minmax,none,42,0.004000000000000001,adam,creditcard
257,0.20065107183760114,0.9734923481613685,0.3143939393939394,0.21842105263157896,0.5608108108108109,28.286489486694336,Completed,DAE,50000,minmax,none,43,0.004000000000000001,adam,creditcard
258,0.20734198591557262,0.9694856233911838,0.326963906581741,0.23839009287925697,0.5202702702702703,28.300148963928223,Completed,DAE,50000,minmax,none,42,0.008000000000000004,adam,creditcard
259,0.20664822804317778,0.9629133315695539,0.3072100313479624,0.28654970760233917,0.3310810810810811,28.260597467422485,Completed,DAE,50000,minmax,none,43,0.008000000000000004,adam,creditcard
260,0.16820005031514945,0.9365326772652457,0.2987951807228916,0.23220973782771537,0.4189189189189189,28.63841938972473,Completed,DAE,50000,minmax,none,42,0.016,adam,creditcard
261,0.2043948828763065,0.9515719231628321,0.33707865168539325,0.25252525252525254,0.5067567567567568,28.288841724395752,Completed,DAE,50000,minmax,none,43,0.016,adam,creditcard
262,0.28756122516064114,0.9525406012608132,0.37762237762237766,0.391304347826087,0.36486486486486486,28.35625648498535,Completed,DAE,50000,minmax,none,42,0.03200000000000001,adam,creditcard
263,0.24976170880145257,0.94145074826893,0.35761589403973504,0.35064935064935066,0.36486486486486486,28.17426609992981,Completed,DAE,50000,minmax,none,43,0.03200000000000001,adam,creditcard
264,0.22377520650051547,0.9087409543058264,0.38869257950530034,0.4074074074074074,0.3716216216216216,26.333141565322876,Completed,DAE,50000,minmax,none,42,0.06399999999999999,adam,creditcard
265,0.38668976966343854,0.9325508911784287,0.5501618122977346,0.5279503105590062,0.5743243243243243,26.412331581115723,Completed,DAE,50000,minmax,none,43,0.06399999999999999,adam,creditcard
266,0.4866571150224014,0.9070153058458442,0.5714285714285715,0.5287356321839081,0.6216216216216216,26.723180770874023,Completed,DAE,50000,minmax,none,42,0.128,adam,creditcard
267,0.46829237902123233,0.8941771698280966,0.5448028673835126,0.5801526717557252,0.5135135135135135,26.312875986099243,Completed,DAE,50000,minmax,none,43,0.128,adam,creditcard
268,0.5941426125532231,0.9231643231532906,0.6312056737588652,0.664179104477612,0.6013513513513513,26.348010540008545,Completed,DAE,50000,minmax,none,42,0.256,adam,creditcard
269,0.5940566641385685,0.9231591727730297,0.6312056737588652,0.664179104477612,0.6013513513513513,26.420673370361328,Completed,DAE,50000,minmax,none,43,0.256,adam,creditcard
270,0.4571526072026321,0.8443703946892508,0.48976327575175943,0.5585552717986136,0.43605810310452864,16.042325973510742,Completed,AE,50000,minmax,none,42,0.001,adam,shuttle
271,0.5475555126554681,0.8998496717757127,0.5673871582962492,0.6418554476806904,0.5084021646254628,16.180199146270752,Completed,AE,50000,minmax,none,43,0.001,adam,shuttle
272,0.4161562174626466,0.8297430768411999,0.4536661466458658,0.501552259399793,0.4141270293363714,16.20758056640625,Completed,AE,50000,minmax,none,42,0.0020000000000000005,adam,shuttle
273,0.44158360557056514,0.8620937664395332,0.49019042123485285,0.49663840982168955,0.4839077185986898,15.973515748977661,Completed,AE,50000,minmax,none,43,0.0020000000000000005,adam,shuttle
274,0.45009391275980026,0.8567474626410895,0.489476678043231,0.48878159613746097,0.4901737396753062,15.964368104934692,Completed,AE,50000,minmax,none,42,0.004000000000000001,adam,shuttle
275,0.45468784828905523,0.8636215094144828,0.4984334947308459,0.4984334947308459,0.4984334947308459,15.90839672088623,Completed,AE,50000,minmax,none,43,0.004000000000000001,adam,shuttle
276,0.36933919229503476,0.8284708751030273,0.41098757357750165,0.3800193517174649,0.4474508686983765,16.058571815490723,Completed,AE,50000,minmax,none,42,0.008000000000000004,adam,shuttle
277,0.4226854860293482,0.8555772774631637,0.4612087441063009,0.46272935779816515,0.459698091711763,15.854697227478027,Completed,AE,50000,minmax,none,43,0.008000000000000004,adam,shuttle
278,0.3779524015384391,0.8226283402129324,0.4121112481161803,0.39704329461457233,0.4283679863286813,15.968111038208008,Completed,AE,50000,minmax,none,42,0.016,adam,shuttle
279,0.37235066246187826,0.8310771083123591,0.418005540166205,0.4068482070638986,0.4297920820279123,15.88660216331482,Completed,AE,50000,minmax,none,43,0.016,adam,shuttle
280,0.42621297784536766,0.8525899879093382,0.4572542467279309,0.44728956687551075,0.46767302762745655,15.786895751953125,Completed,AE,50000,minmax,none,42,0.03200000000000001,adam,shuttle
281,0.4028707321250665,0.845218048089062,0.4387997208653175,0.4302134646962233,0.4477356878382227,15.941913843154907,Completed,AE,50000,minmax,none,43,0.03200000000000001,adam,shuttle
282,0.07018899548068225,0.1575105387642748,0.13471882169227506,0.07224979321753515,0.9951580746226146,15.898587465286255,Completed,AE,50000,minmax,none,42,0.06399999999999999,adam,shuttle
283,0.3008564321950176,0.8014234846495255,0.35921036696136616,0.31247366203118415,0.42238678439191113,16.10156798362732,Completed,AE,50000,minmax,none,43,0.06399999999999999,adam,shuttle
284,0.15417243152129423,0.2809287900542301,0.23793250747543784,0.47566182749786506,0.1586442608943321,15.745001077651978,Completed,AE,50000,minmax,none,42,0.128,adam,shuttle
285,0.41633294267965243,0.8206989476436991,0.649628818303517,0.5671483212919677,0.7601822842495015,15.608721017837524,Completed,AE,50000,minmax,none,43,0.128,adam,shuttle
286,0.35247319029656404,0.4658767914112353,0.4527592687510678,0.5657557643040136,0.3773853602962119,15.501941204071045,Completed,AE,50000,minmax,none,42,0.256,adam,shuttle
287,0.27459923615116083,0.3791124816674155,0.3431057310383961,0.5106981981981982,0.2583309598405013,15.55485200881958,Completed,AE,50000,minmax,none,43,0.256,adam,shuttle
288,0.9536760393897671,0.9862564737061251,0.952255031585133,0.9833131067961165,0.9230988322415267,24.0686936378479,Completed,PW-AE,50000,minmax,none,42,0.001,adam,shuttle
289,0.9540154150589395,0.9861412739671594,0.9489826010026541,0.9837970039743198,0.9165479920250641,24.223320484161377,Completed,PW-AE,50000,minmax,none,43,0.001,adam,shuttle
290,0.9496374619192525,0.9860709657633097,0.9481760277938622,0.9640859581984104,0.9327826829962973,23.924062490463257,Completed,PW-AE,50000,minmax,none,42,0.0020000000000000005,adam,shuttle
291,0.9454493684167966,0.9856786443613614,0.9423160329622668,0.9568408690546095,0.9282255767587582,24.20358395576477,Completed,PW-AE,50000,minmax,none,43,0.0020000000000000005,adam,shuttle
292,0.8738520999077644,0.9793650076425573,0.8422818791946308,0.9067323481116585,0.7863856451153518,24.20944595336914,Completed,PW-AE,50000,minmax,none,42,0.004000000000000001,adam,shuttle
293,0.9301220113359471,0.9843280745612598,0.9310797027538977,0.9531622911694511,0.9099971518086015,24.123217821121216,Completed,PW-AE,50000,minmax,none,43,0.004000000000000001,adam,shuttle
294,0.9217462824085734,0.9838079263093549,0.9120425029515938,0.9464012251148545,0.8800911421247508,26.004042625427246,Completed,PW-AE,50000,minmax,none,42,0.008000000000000004,adam,shuttle
295,0.8972695420744033,0.980847915313959,0.8483202287348106,0.8516073478760046,0.8450583879236685,26.03546142578125,Completed,PW-AE,50000,minmax,none,43,0.008000000000000004,adam,shuttle
296,0.8250435263267207,0.969512593390794,0.7650568181818183,0.7631056956644942,0.7670179436058103,25.770715475082397,Completed,PW-AE,50000,minmax,none,42,0.016,adam,shuttle
297,0.8501981956391443,0.968649520045448,0.7998823702396707,0.8267477203647416,0.7747080603816576,25.71034550666809,Completed,PW-AE,50000,minmax,none,43,0.016,adam,shuttle
298,0.959597912315544,0.9795374886054538,0.9559471365638766,0.9866626250378903,0.9270863001993734,26.43195390701294,Completed,PW-AE,50000,minmax,none,42,0.03200000000000001,adam,shuttle
299,0.2565061257290214,0.462877668236323,0.3948524795982423,0.4397063963649074,0.35830247792651665,26.502016067504883,Completed,PW-AE,50000,minmax,none,43,0.03200000000000001,adam,shuttle
300,0.10577758202767851,0.253024811629558,0.1727253624711074,0.3293269230769231,0.11706066647678724,26.327378273010254,Completed,PW-AE,50000,minmax,none,42,0.06399999999999999,adam,shuttle
301,0.16483747970971863,0.44664180265011383,0.24091233071988596,0.2411529680365297,0.24067217317003703,26.55702018737793,Completed,PW-AE,50000,minmax,none,43,0.06399999999999999,adam,shuttle
302,0.06228996561893187,0.10196668909389864,0.13467560661658756,0.07220848784507622,0.9982910851609228,26.62644910812378,Completed,PW-AE,50000,minmax,none,42,0.128,adam,shuttle
303,0.12643866103140036,0.4184179415789747,0.1690737531292124,0.2609988109393579,0.12503560239248077,26.400291442871094,Completed,PW-AE,50000,minmax,none,43,0.128,adam,shuttle
304,0.6935885952382941,0.9470986778921204,0.7184319638145494,0.6427607913669064,0.8142979208202791,25.569111347198486,Completed,PW-AE,50000,minmax,none,42,0.256,adam,shuttle
305,0.8039794566644051,0.9511807398432387,0.7777047456290258,0.72216796875,0.8424950156650527,25.57328462600708,Completed,PW-AE,50000,minmax,none,43,0.256,adam,shuttle
306,0.615845978489057,0.9547057343940873,0.5987221764220939,0.46907799128047795,0.8273996012532042,23.90046715736389,Completed,DAE,50000,minmax,none,42,0.001,adam,shuttle
307,0.5278003516467569,0.9430269750454172,0.5565994709477333,0.40942028985507245,0.8689831956707491,23.894749641418457,Completed,DAE,50000,minmax,none,43,0.001,adam,shuttle
308,0.533071241459661,0.9431763448338679,0.5552158960641957,0.4177087825212017,0.8276844203930505,23.980180501937866,Completed,DAE,50000,minmax,none,42,0.0020000000000000005,adam,shuttle
309,0.5735598518484482,0.9479683428268257,0.5650467853908844,0.4368388301182327,0.7997721446881231,23.981066703796387,Completed,DAE,50000,minmax,none,43,0.0020000000000000005,adam,shuttle
310,0.5345656187478555,0.9417773159180586,0.547706163805235,0.4083659764969222,0.831387069211051,24.112521409988403,Completed,DAE,50000,minmax,none,42,0.004000000000000001,adam,shuttle
311,0.5973764208943134,0.9498250404745454,0.5736863711001642,0.44841970158832023,0.7960694958701224,23.952295780181885,Completed,DAE,50000,minmax,none,43,0.004000000000000001,adam,shuttle
312,0.5554542273657668,0.9424355501571029,0.5563990163583877,0.4453954125299555,0.7410994018798063,24.0301251411438,Completed,DAE,50000,minmax,none,42,0.008000000000000004,adam,shuttle
313,0.6244916714847534,0.9486655392945385,0.5858942658660073,0.4993978321959053,0.7086300199373398,23.677410125732422,Completed,DAE,50000,minmax,none,43,0.008000000000000004,adam,shuttle
314,0.5882090029070743,0.9291738784173282,0.5691013486446788,0.5356963298139769,0.6069495870122472,24.114925384521484,Completed,DAE,50000,minmax,none,42,0.016,adam,shuttle
315,0.5678722858825678,0.9299553035259455,0.547607421875,0.4791711172826319,0.6388493306750214,24.41067600250244,Completed,DAE,50000,minmax,none,43,0.016,adam,shuttle
316,0.5001736099100069,0.9091991946189939,0.5070265447245149,0.4166819431714024,0.6473939048704073,24.39904475212097,Completed,DAE,50000,minmax,none,42,0.03200000000000001,adam,shuttle
317,0.6328747622313758,0.9289908696553129,0.6013824884792626,0.6082143897465774,0.5947023639988607,24.271575927734375,Completed,DAE,50000,minmax,none,43,0.03200000000000001,adam,shuttle
318,0.5131760485658099,0.8794731259527266,0.5035735556879094,0.527613104524181,0.48162916547992024,24.320359230041504,Completed,DAE,50000,minmax,none,42,0.06399999999999999,adam,shuttle
319,0.4968867690564451,0.8738431338937487,0.495685807795299,0.5188414824042354,0.4745086869837653,24.18634033203125,Completed,DAE,50000,minmax,none,43,0.06399999999999999,adam,shuttle
320,0.05362134019231672,0.13255887385813522,0.13348033531659287,0.07151295421215578,1.0,24.297501802444458,Completed,DAE,50000,minmax,none,42,0.128,adam,shuttle
321,0.3416276096919362,0.5571563336182941,0.5552542372881356,0.6856425282544998,0.46653375106807177,24.22305989265442,Completed,DAE,50000,minmax,none,43,0.128,adam,shuttle
